Date,Open,High,Low,Close,Volume
2021-03-01,45159.50390625,52535.13671875,45115.09375,51206.69140625,333113779409
2021-03-08,51174.1171875,61683.86328125,49506.0546875,59302.31640625,373838576722
2021-03-15,59267.4296875,60540.9921875,53555.02734375,57523.421875,393542542227
2021-03-22,57517.890625,58471.48046875,50856.5703125,55950.74609375,403128836645
2021-03-29,55947.8984375,60267.1875,55139.33984375,58758.5546875,408348561550
2021-04-05,58760.875,61276.6640625,55604.0234375,60204.96484375,406637390979
2021-04-12,60175.9453125,64863.09765625,52829.53515625,56216.18359375,508118943571
2021-04-19,56191.5859375,57520.0546875,47159.484375,49004.25390625,444719708699
2021-04-26,49077.79296875,58448.33984375,48852.796875,56631.078125,335231529997
2021-05-03,56620.2734375,59464.61328125,52969.0546875,58232.31640625,458766142208
2021-05-10,58250.87109375,59519.35546875,43963.3515625,46456.05859375,483967915938
2021-05-17,46415.8984375,46623.55859375,30681.49609375,34770.58203125,563629210102
2021-05-24,34700.36328125,40782.078125,33520.73828125,35678.12890625,350206489990
2021-05-31,35658.59375,39478.953125,34241.9453125,35862.37890625,248884892724
2021-06-07,35835.265625,39322.78125,31114.443359375,39097.859375,298428017340
2021-06-14,39016.96875,41295.26953125,33432.07421875,35698.296875,269949570053
2021-06-21,35641.14453125,35721.640625,28893.62109375,34649.64453125,305541799334
2021-06-28,34679.12109375,36542.109375,32770.6796875,34668.546875,206804910559
2021-07-04,34679.81640625,35635.1875,34407.171875,35324.69921875,25187919872
