Date,Open,High,Low,Close,Volume
2021-01-01,28994.009765625,40180.3671875,28722.755859375,39371.04296875,496023332294
2021-01-08,39381.765625,41946.73828125,30549.599609375,39187.328125,561146581327
2021-01-15,39156.70703125,39577.7109375,30250.75,30825.69921875,427060338856
2021-01-22,30817.625,34802.7421875,28953.373046875,31649.60546875,435883241776
2021-01-29,34318.671875,38592.17578125,32064.814453125,36926.06640625,490284822624
2021-02-05,36931.546875,48463.46875,36658.76171875,47909.33203125,557391812477
2021-02-12,47877.03515625,52533.9140625,46347.4765625,51679.796875,505048927614
2021-02-19,51675.98046875,58330.5703125,45290.58984375,47093.8515625,499895542628
2021-02-26,47180.46484375,52535.13671875,43241.6171875,48561.16796875,657309601799
2021-03-05,48527.03125,58091.0625,46542.515625,57805.12109375,339704529564
2021-03-12,57821.21875,61683.86328125,53555.02734375,57858.921875,402434522760
2021-03-19,57850.44140625,60031.28515625,50856.5703125,51704.16015625,402892535063
2021-03-26,51683.01171875,59930.02734375,51579.85546875,59095.80859375,390835014605
2021-04-02,59098.87890625,60267.1875,55604.0234375,58323.953125,424582327402
2021-04-09,58326.5625,64863.09765625,57807.86328125,63314.01171875,411392235798
2021-04-16,63258.50390625,63594.72265625,50583.8125,51762.2734375,510820071782
2021-04-23,51739.80859375,56227.20703125,47159.484375,53555.109375,383622041658
2021-04-30,53568.6640625,58973.30859375,52969.0546875,56396.515625,392452212531
2021-05-07,56413.953125,59519.35546875,46980.01953125,49716.19140625,504745193813
2021-05-14,49682.98046875,51438.1171875,30681.49609375,40782.73828125,524677462122
2021-05-21,40596.94921875,42172.171875,31227.33984375,38436.96875,436027368244
2021-05-28,38507.08203125,39478.953125,33520.73828125,39208.765625,274258174761
2021-06-04,39242.484375,39242.484375,31114.443359375,36702.59765625,287838943138
2021-06-11,36697.03125,41295.26953125,34728.19140625,38053.50390625,283170447378
2021-06-18,38099.4765625,38187.26171875,28893.62109375,34662.4375,295286069741
2021-06-25,34659.10546875,36542.109375,30184.501953125,33572.1171875,258019907615
2021-07-02,33549.6015625,33939.58984375,32770.6796875,33897.046875,38728974942
2021-07-03,33888.45703125,34709.546875,33415.51953125,34626.14453125,25107830784
