Pitch_Min,Pitch_Max,Pitch_05_Quantile,Pitch_95_Quantile,Pitch_Range,pitch stdev,Pitch_Mean,Pitch_Median,Jitter,Shimmer,Hammarberg_Index
75.49299937040993,572.3226176638742,85.79498574363203,415.2261489170261,329.43116317339405,6.377597436645091,166.31835835656105,149.99365376990977,0.03141445560796237,0.14025958139906405,16.682194376690795
75.3789388242294,530.3306332324117,80.0470015661716,196.03736021549628,115.99035864932468,5.4551530109770665,128.4574288893725,115.46767318532187,0.02674509687238196,0.10698318499144747,19.4372354095036
76.11226988325518,456.05544717311994,87.70572955504508,134.72593591391816,47.02020635887308,2.645785288950078,101.94235925601724,97.3345970577422,0.025928219367149147,0.08256554951727424,22.668831338632902
74.99969885308307,141.96688020887723,86.20040670278603,125.70457544437485,39.50416874158883,1.9554812849593446,100.71608880113853,98.40405447088727,0.0318308691066102,0.10397548937055247,23.000841827163345
74.94250015405673,147.54816332773487,75.95902455074855,116.82557541727068,40.86655086652213,2.5184174132757757,91.82732874807951,88.92882869157621,0.02759981186941492,0.10140303616411012,22.93646831529966
77.31290675423617,584.2379782376398,87.3230985364008,126.8734075207557,39.5503089843549,4.146177154804447,108.43314028805058,100.1946410376567,0.02972449756110517,0.10731442395633041,22.90216134359412
78.4613551345518,451.2569060767062,89.36528103329961,119.71902728484355,30.35374625154394,2.5616508173574433,103.36744041384213,100.33063828304219,0.028312051263815283,0.10071085465390309,22.020421052174218
75.90025501169346,584.6314555692513,90.1495022119029,223.8584487251811,133.7089465132782,5.49096179401667,148.67529964549513,139.06214021807259,0.025838519183317064,0.1279854837233169,15.864597580150669
81.54629049318915,257.4567000397436,91.03818113125914,203.62385621673107,112.58567508547193,4.052779443773543,133.0155595628178,124.98357271911092,0.02866227264332723,0.13214994254862672,16.10884294450967
107.91200088185336,468.21645321603,115.28992642134492,204.31472540199925,89.02479898065434,4.3676863289989445,163.85393361700693,153.67675229164627,0.02165401223686892,0.12965540620682423,19.229634493106726
77.98581001624463,585.5278203281081,95.88157443759607,454.49586616658377,358.6142917289877,6.844999902201629,178.39353393066042,155.36149029268216,0.032083750115308056,0.15415566144005832,25.3728052603928
80.70350450235075,448.1792760617782,88.8235559859278,237.94545667291717,149.12190068698936,5.642433431258897,159.08891613495896,147.99081066474983,0.027710498050049787,0.1405960925761813,20.863545792032657
78.52441926980357,574.1674433931877,104.2423599011458,267.9356252782615,163.69326537711572,5.707622321553722,161.1296897295212,140.2714828673733,0.026457598816547957,0.13682579164030792,16.35329549716969
101.97138792095461,242.3419693659668,113.97978390737364,170.8254257438573,56.84564183648365,2.83193829605399,134.816703398605,127.50140277867338,0.032968693358934174,0.18366234307261134,34.24895085548804
75.48992667997084,599.833593046345,85.55195619458489,151.19494843477685,65.64299224019196,3.428647856333016,109.5455571103579,104.14332539846498,0.024959331699472273,0.1149544084813697,17.574332311137074
77.9149358180842,497.3497137823198,86.38593768438795,226.67149173950835,140.2855540551204,5.17792569518075,124.46369110784201,112.17076009010367,0.029043072818799604,0.1321359165229813,18.225312289384973
80.36037463697727,590.407290756725,91.36803450634036,407.83390109517507,316.46586658883473,6.432866626092252,129.77996929285044,105.47504298671639,0.027208504753411508,0.13643996446901438,13.125508848678187
77.85474694593198,590.3955972436073,108.98486089783378,259.3204881894019,150.3356272915681,5.752163595484736,170.6131736745535,149.67861049458816,0.019369707225326736,0.12164945825701082,19.407147506358424
77.85351545249489,403.68126790437225,105.35337625319104,282.24928164308943,176.8959053898984,4.765762230653042,169.61295231020972,164.80057178198598,0.024701457264191786,0.13602801973868797,17.904282436037718
77.73799652960464,573.4752715038161,116.76520491906987,212.38744241418607,95.6222374951162,3.841204111239329,165.43525398919232,163.78507031757846,0.02267901390678908,0.12645154435094866,17.61370130352541
100.46663714292579,528.6586289062066,108.3613992728214,239.0005812665635,130.6391819937421,4.401837503166981,175.256000506105,176.12025860388746,0.022413296707234368,0.1249659653084844,18.215405130274693
84.98501346983731,594.4085885513539,93.4939408934846,145.48636756180144,51.99242666831684,3.545479380401154,118.93244785225389,112.4983465837264,0.03175578605213892,0.11833175369125373,17.824046297774252
75.42289698309988,554.720359233387,89.89638432056839,143.15815613566505,53.261771815096665,4.955370995856645,118.32901063856309,106.03909923800751,0.025884312911833893,0.14038706409650517,14.172825294052405
79.7376780377946,473.64805528840157,94.28111723893335,120.34484149926797,26.063724260334624,3.776723906113607,111.41400380513282,103.24794251093071,0.025860473765204707,0.110963846714369,12.122571230820842
76.31895558500504,500.21530769613526,94.41521955187036,155.705078133778,61.28985858190762,3.471805053630548,121.25976113458945,115.88024967893314,0.0264662835080812,0.11932542414010072,15.83297702443214
76.57488737737114,450.86979474527806,97.39182904946298,144.4442748316918,47.05244578222883,3.13954768111695,117.78501424991879,112.88195291112169,0.02372395278349559,0.10266276692340755,16.94841033298347
90.80129646573282,337.03949230375173,95.4500388412159,126.37585065238633,30.925811811170433,2.698197949222641,108.94413813537238,103.96047604232052,0.019115577926332873,0.10075075306222342,14.226873395753692
81.51612886356412,593.8836028949136,91.31319533678746,144.85885916763365,53.545663830846195,5.436770840887743,124.53113561151277,107.832768253762,0.027719959056103447,0.1165340413587014,13.430846061833314
84.69206727809546,376.103808531892,87.65457922726925,153.83726130707757,66.18268207980832,3.8731375284540515,118.48477616843175,111.01119954040627,0.023957265397046335,0.13572024702260224,12.99914016282693
91.47882203311673,455.60090511034684,100.63748755019768,157.94091288951017,57.3034253393125,4.687999216715945,126.89706438665512,111.86562565312656,0.022200815513783532,0.1073411385606648,16.75083428960636
75.47376697476783,604.7006906361852,91.15556175489313,481.34997681043683,390.1944150555437,7.225939737253225,142.40093693004016,112.11965666741659,0.027771686855365806,0.1195625171276604,15.719253349761654
84.92942808905781,169.27463374494693,94.36040101213626,144.7231118321372,50.36271082000093,2.0331434683030167,112.22622299409258,109.85637538537671,0.028872939816763456,0.10167937100791663,23.32128866153719
77.96159097447014,460.1025733844994,88.09469094416414,124.69020196223961,36.59551101807547,3.1951120434685407,108.95410442989044,104.82868330894891,0.025071013386535293,0.11250885962840729,15.090836971889374
75.9584972916098,484.81744644538975,89.19043045380785,361.5231396534874,272.3327091996796,6.165463827856511,132.05502579390532,115.445251615862,0.029011396359439303,0.13029985677217107,10.976117768682709
80.51770483751321,598.9695635480783,87.31360785390048,142.8337005468356,55.52009269293511,4.507748117539303,114.87674019435912,103.54198026452049,0.03362038839891477,0.11554565504628773,16.62081565012293
75.68104155227262,510.0996919886846,90.06350316835972,136.68596961487418,46.622466446514466,4.363799213011095,118.95879818777328,109.96550937365396,0.026967985523788825,0.11386428887295982,16.864025848019427
78.5496645251535,534.1124373731392,87.23828020600119,164.54105273254171,77.30277252654052,3.849368647381122,114.29839223004136,104.87672866880074,0.031293800375426506,0.10535752773395693,12.536215981951607
92.00230483592343,574.8303826557257,96.28221197751633,132.70190037570075,36.41968839818442,4.564229361561736,120.86156302713866,108.75684035154543,0.022398424773898022,0.1039548958042068,14.993999282011107
90.94884368714978,265.0972867001119,98.42804423140521,142.61711363644397,44.189069405038765,1.8139665489511205,123.03809243509816,122.74494262643593,0.02007413349604118,0.13204342470886957,13.649977369182768
86.94122947502352,155.07176434630009,96.73506405748002,137.5612747145996,40.826210657119574,1.9193084096895405,114.60163004734235,113.55185200019905,0.02455179662636314,0.10361534282584081,16.392972639017064
83.97320393308155,545.7747933575516,89.62666140268414,135.6884441059521,46.061782703267966,5.282693702039717,118.64244865086276,104.77665220437238,0.029080192206553133,0.12498398460084383,14.747255539786948
76.2466622899889,319.2466448873067,86.27119206340437,299.2928079512253,213.02161588782093,5.59694735213564,123.06693008201944,105.29529538709485,0.03886213445175041,0.14360773375451052,14.202642069051517
75.10150253335658,139.92300974752573,88.36489389275715,125.22764501914065,36.8627511263835,1.8961153311493233,102.45297114094845,99.74980372249514,0.03230561582529328,0.11484966862627839,16.777923303874385
77.90509201392508,549.3696410952933,92.65121486129739,127.60473960570111,34.95352474440372,3.0530200453625835,109.27799330896835,103.0782194879192,0.02198073799076827,0.1100423858144589,16.124016484788267
76.42096727614,565.6861642302056,89.07214255647817,122.39343999477886,33.32129743830069,3.828750047061562,107.44395329477113,99.59745883129,0.025685468937922538,0.11834826046268102,19.269999047422072
91.54585957377586,287.067987103268,122.33274246834765,261.8300613715078,139.49731890316014,4.158818175506044,191.06993054633494,188.85139241663194,0.019232317929131847,0.10162000631382945,23.579719700461396
75.70545715668516,518.9633646230446,97.35664743784812,204.29152096548233,106.93487352763421,5.277693972782352,157.95824408995517,151.19306729901757,0.025766558513653795,0.11666477688639207,17.365418628181992
91.76919448312866,238.76252062067977,110.25769829379276,186.3908083846225,76.13311009082973,3.2323050546368925,145.78509720541786,143.90709760376095,0.02192378190202669,0.11975147769241438,20.746526819999104
76.57306496455561,444.36472830813847,111.3757493174088,263.8015883152734,152.42583899786462,4.930496179713194,151.62108571172655,135.73584048643562,0.023320009797003195,0.1131098760046974,19.221674833106267
94.6222463235959,534.4496993447513,102.45732777565027,223.65205931757257,121.1947315419223,4.905376301035002,171.58453021474418,172.9666831397057,0.020592870495752657,0.12713524520401454,14.138170949883495
74.9734218893556,529.058031913403,109.53598374954332,222.18907886314327,112.65309511359995,4.467423641433174,174.02123623377926,172.98218697059653,0.022819409299391996,0.10500967342893419,18.310419689255447
81.01757415063575,532.9257870715829,103.19526393795117,223.53228584616014,120.33702190820897,4.085425926261791,156.596949760692,150.61536467238906,0.020641594224292105,0.11548775835270099,16.41777871795816
82.98989379137518,526.5508807156806,102.72053195909643,194.84355914524434,92.12302718614791,3.889753292014677,152.7406235885017,147.1462441960272,0.024283344760640355,0.11652008521226209,20.695995571690368
70.67292268228408,608.0452661691236,93.72302340837162,185.8175974085768,92.09457400020518,5.458742113242607,145.34977104658284,127.81206026451817,0.024450440683710602,0.12545964233010062,22.653154898210385
80.30960403122337,437.5276688141695,85.89313310637425,139.13616807948597,53.24303497311172,3.049318570915551,111.83730426688483,106.90900218534972,0.021502521650348598,0.12392273036144955,15.214799725061244
74.5038425049083,541.1997992372711,85.23798452021435,231.01280992291063,145.77482540269628,4.76919427822123,132.4603573924447,125.43546861652074,0.028216003054171386,0.1270509366109667,20.31359887308656
77.35209230688974,421.9983711206023,92.04585642730707,245.6856320487519,153.6397756214448,5.232329226585336,163.0277917398464,156.17436884395397,0.025965311552041837,0.11990395694627608,15.138443413589204
75.05410653097938,561.8041910935523,120.82034007949868,248.44547301965787,127.62513294015919,4.185802069117303,180.6345379333154,174.15590615681785,0.020209983921442003,0.11231024891063081,16.73904247684923
92.7199679536523,536.9985293040444,103.06868746695716,172.0382526075423,68.96956514058513,3.991218836514135,136.57703461549687,126.87908411965265,0.02324653719807762,0.10633511484508085,14.495043197870238
76.09531565113421,244.80888006488973,97.22643237713234,210.6281431366094,113.40171075947706,4.269588205841345,143.048698485686,138.33644324622628,0.022533311790361606,0.14433482110401802,15.142395048711471
74.64325842096041,591.5544298354118,81.24316058980102,149.67647213644068,68.43331154663966,4.048995711914664,107.84133891762538,99.71099491114865,0.027245042758690552,0.11102312918177029,13.33490693144207
95.32943336784356,575.4728345109379,104.83070045333159,495.1317528496854,390.30105239635384,6.665453382472231,144.18242015618884,117.03598338490255,0.024155907762998235,0.1635819516403998,9.999424290989296
80.60953105043271,536.716983686771,91.75534727734903,251.83970750256358,160.08436022521454,6.124385137071893,161.63074641108003,142.033059043996,0.028338881693306825,0.10871707995389587,17.337304281859524
79.4726576719295,594.0644336579455,91.98439529331739,249.93051950826234,157.94612421494494,6.069059907554614,161.58469453075986,166.4200522535134,0.024471269270048276,0.11788547637456989,14.74339873565798
93.37364057943813,238.242442287227,172.03660036425623,219.85242392062233,47.8158235563661,1.5319470924329017,190.3360301523486,188.47646731592863,0.02261183942733556,0.11059844335264872,18.13609288005121
,,,,,,,,,,
