,DOGE-USD,DOGE-USD,DOGE-USD,DOGE-USD,DOGE-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD
,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,
2020-10-28,0.00267699989490211,0.0026970000471919775,0.002575000049546361,0.0025949999690055847,72848720,403.9971008300781,408.9647521972656,381.1463317871094,388.6507568359375,15276441134,13654.21484375,13837.6953125,12932.2509765625,13271.28515625,35867318895
2020-10-29,0.0025949999690055847,0.0026229999493807554,0.002518000081181526,0.002581000095233321,58929515,388.65106201171875,393.2276916503906,381.28875732421875,386.7301025390625,12920477749,13271.298828125,13612.0478515625,12980.0595703125,13437.8828125,56499499598
2020-10-30,0.002581000095233321,0.002607000060379505,0.002532999962568283,0.002597999991849065,63444097,386.7302551269531,391.4647216796875,375.0924072265625,382.8199768066406,13688056970,13437.8740234375,13651.5166015625,13136.1982421875,13546.5224609375,30581485201
2020-10-31,0.002597999991849065,0.0026030000299215317,0.002555999904870987,0.0025760000571608543,56189318,382.8200378417969,393.0101318359375,381.2952575683594,386.59033203125,11276963426,13546.5322265625,14028.2138671875,13457.5302734375,13780.9951171875,30306464719
2020-11-01,0.0025760000571608543,0.002589999930933118,0.002560999942943454,0.0025820001028478146,45528682,386.59033203125,397.1161193847656,385.16552734375,396.3581848144531,10475146018,13780.9951171875,13862.033203125,13628.3779296875,13737.109375,24453857900
2020-11-02,0.0025820001028478146,0.0025919999461621046,0.002515000058338046,0.002517000073567033,50142376,396.3559875488281,403.2407531738281,381.01763916015625,383.15673828125,13997574252,13737.0322265625,13808.3232421875,13243.16015625,13550.4892578125,30771455468
2020-11-03,0.002517000073567033,0.002529999939724803,0.002452000044286251,0.0025279999244958162,62871653,383.1560363769531,389.515380859375,371.312744140625,387.6021728515625,12588494762,13550.451171875,13984.9814453125,13325.44140625,13950.30078125,29869951617
2020-11-04,0.0025279999244958162,0.0025579999200999737,0.0024969999212771654,0.002532999962568283,52552651,387.60321044921875,407.6656494140625,377.8276062011719,402.1419982910156,15126077675,13950.48828125,14218.7666015625,13580.4716796875,14133.70703125,35116364962
2020-11-05,0.002532999962568283,0.0026390000712126493,0.002495999913662672,0.002616999903693795,31611963,402.1429443359375,417.52593994140625,397.2458190917969,414.0673522949219,15440711038,14133.7333984375,15706.404296875,14102.0888671875,15579.8486328125,40856321439
2020-11-06,0.002616999903693795,0.0028009999077767134,0.0026080000679939985,0.0027600000612437725,54267546,414.06671142578125,456.20062255859375,412.9822998046875,454.71929931640625,16738305610,15579.7294921875,15903.4375,15226.83984375,15565.880859375,39837841971
2020-11-07,0.0027600000612437725,0.002819000044837594,0.002612000098451972,0.0026710000820457935,44610219,454.7225646972656,465.67547607421875,428.45635986328125,435.713134765625,18873289788,15565.880859375,15737.095703125,14423.203125,14833.75390625,35024953706
2020-11-08,0.0026710000820457935,0.002741999924182892,0.0026579999830573797,0.002710999920964241,22754531,435.71881103515625,457.78045654296875,433.1537780761719,453.5547790527344,11292383601,14833.75390625,15637.3203125,14744.1103515625,15479.5673828125,26632075029
2020-11-09,0.002710999920964241,0.0027860000263899565,0.0026630000211298466,0.0026700000744313,28124348,453.57415771484375,457.349609375,435.16387939453125,444.1630554199219,13704320630,15479.595703125,15785.13671875,14865.529296875,15332.3154296875,34149115566
2020-11-10,0.0026700000744313,0.0028510000556707382,0.0026549999602138996,0.002753000007942319,39633173,444.1663818359375,453.75836181640625,439.6001281738281,449.67962646484375,12090381666,15332.3505859375,15450.3291015625,15124.9599609375,15290.90234375,25574938143
2020-11-11,0.002753000007942319,0.002836999949067831,0.002753000007942319,0.002768999896943569,33138759,449.6796569824219,473.578857421875,449.5249328613281,462.9605407714844,14075403511,15290.9091796875,15916.2607421875,15290.0068359375,15701.33984375,29772374934
2020-11-12,0.002768999896943569,0.0027910000644624233,0.0027469999622553587,0.002778999973088503,24028261,462.95953369140625,467.6778259277344,452.0724182128906,461.0052795410156,12877327234,15701.298828125,16305.00390625,15534.771484375,16276.34375,34175758344
2020-11-13,0.002778999973088503,0.0028359999414533377,0.002776999957859516,0.0028210000600665808,29217750,461.0054931640625,475.2172546386719,457.2982482910156,474.6264343261719,13191505725,16276.4404296875,16463.177734375,15992.15234375,16317.80859375,31599492172
2020-11-14,0.0028210000600665808,0.0028210000600665808,0.0027209999971091747,0.0027729999274015427,30334380,474.6264343261719,475.16143798828125,452.986083984375,460.14984130859375,10312037942,16317.80859375,16317.80859375,15749.193359375,16068.138671875,27481710135
2020-11-15,0.0027729999274015427,0.002812999999150634,0.0027389999013394117,0.0027749999426305294,25131683,460.14990234375,460.99407958984375,440.25433349609375,447.55908203125,10308617165,16068.1396484375,16123.1103515625,15793.5341796875,15955.587890625,23653867583
2020-11-16,0.0027749999426305294,0.0030090000946074724,0.0027570000384002924,0.0028860000893473625,52063283,447.5589904785156,463.8310241699219,445.5016174316406,459.9403076171875,11441239444,15955.5771484375,16816.181640625,15880.7060546875,16716.111328125,31526766675
2020-11-17,0.002908000024035573,0.002976000076159835,0.0028860000893473625,0.0029360000044107437,46631464,464.4066467285156,482.2322082519531,460.776611328125,480.3600769042969,14593057877,16685.69140625,17782.919921875,16564.544921875,17645.40625,39006849170
2020-11-18,0.0029360000044107437,0.0029990000184625387,0.0028550000861287117,0.0029090000316500664,49460064,480.3468322753906,491.9999084472656,465.8309631347656,479.48406982421875,17880199224,17645.19140625,18393.94921875,17352.90625,17804.005859375,49064800278
2020-11-19,0.0029090000316500664,0.002959999954327941,0.002867999952286482,0.002911000046879053,40330643,479.48101806640625,480.1217346191406,465.7042541503906,471.63043212890625,12473929218,17803.861328125,18119.546875,17382.5546875,17817.08984375,36985055355
2020-11-20,0.002911000046879053,0.003011000109836459,0.002908000024035573,0.002983999904245138,57656465,471.6314697265625,513.6103515625,471.6314697265625,509.74456787109375,18629943296,17817.083984375,18773.2265625,17765.794921875,18621.314453125,36992873940
2020-11-21,0.002983999904245138,0.0035490000154823065,0.002983999904245138,0.0035069999285042286,162641694,509.7445983886719,550.2274169921875,504.2377624511719,549.4866333007812,20757099184,18621.31640625,18936.62109375,18444.359375,18642.232421875,39650210707
2020-11-22,0.0035069999285042286,0.003659999929368496,0.00318100000731647,0.0033289999701082706,121660410,549.4866333007812,579.3724975585938,514.5172119140625,558.068115234375,21967049601,18642.232421875,18688.96875,17671.384765625,18370.001953125,41280434226
2020-11-23,0.0033289999701082706,0.003648000070825219,0.0032319999299943447,0.003648000070825219,101561039,558.0595092773438,609.9876098632812,551.2652587890625,608.4540405273438,27272302872,18370.017578125,18711.42578125,18000.796875,18364.12109375,42741112308
2020-11-24,0.003645000047981739,0.0042039998807013035,0.003579000011086464,0.0042039998807013035,266716036,608.5227661132812,621.1734008789062,593.8351440429688,603.8977661132812,23281758100,18365.015625,19348.271484375,18128.65625,19107.46484375,51469565009
2020-11-25,0.00419999985024333,0.004255999810993671,0.003642000025138259,0.0037269999738782644,174459927,603.9020385742188,605.0941772460938,559.67138671875,570.6866455078125,20088492893,19104.41015625,19390.96484375,18581.146484375,18732.12109375,43710357371
2020-11-26,0.0037269999738782644,0.0037930000107735395,0.0029800001066178083,0.0032500000670552254,175520294,570.514892578125,575.6414794921875,485.497314453125,518.8011474609375,31104004592,18729.83984375,18866.28515625,16351.03515625,17150.623046875,61396835737
2020-11-27,0.0032500000670552254,0.0033549999352544546,0.0030930000357329845,0.003275000024586916,92323023,519.1080932617188,530.7771606445312,497.24261474609375,517.4937133789062,16831105703,17153.9140625,17445.0234375,16526.423828125,17108.40234375,38886494645
2020-11-28,0.003275000024586916,0.003470000112429261,0.0032470000442117453,0.0034050000831484795,58033650,517.5973510742188,548.0448608398438,508.1253662109375,538.2297973632812,14770243833,17112.93359375,17853.939453125,16910.65234375,17717.4140625,32601040734
2020-11-29,0.0034050000831484795,0.003530000103637576,0.0033579999580979347,0.003447999944910407,46319972,538.2645874023438,576.6024169921875,531.987548828125,575.758056640625,15017517758,17719.634765625,18283.62890625,17559.1171875,18177.484375,31133957704
2020-11-30,0.003447999944910407,0.0035800000187009573,0.003413999918848276,0.0035510000307112932,68622736,575.757080078125,615.2405395507812,571.5377807617188,614.842529296875,20276867833,18178.322265625,19749.263671875,18178.322265625,19625.8359375,47728480399
2020-12-01,0.0035510000307112932,0.0035719999577850103,0.0032689999788999557,0.003335000015795231,80163603,615.0703125,635.1605834960938,571.7539672851562,587.3241577148438,27178964465,19633.76953125,19845.974609375,18321.921875,18802.998046875,49633658712
2020-12-02,0.003335000015795231,0.0034360000863671303,0.003292999928817153,0.0033740000799298286,58705661,587.2615966796875,604.0224609375,578.7410278320312,598.3523559570312,16883292129,18801.744140625,19308.330078125,18347.71875,19201.091796875,37387697139
2020-12-03,0.003375000087544322,0.0035000001080334187,0.0033519999124109745,0.0034280000254511833,47907032,598.459228515625,622.4526977539062,588.3463745117188,616.708740234375,16146190946,19205.92578125,19566.19140625,18925.78515625,19445.3984375,31930317405
2020-12-04,0.0034290000330656767,0.0034469999372959137,0.0032850001007318497,0.00329799996688962,45062222,616.7227783203125,618.983154296875,569.2835083007812,569.3541870117188,16337589997,19446.966796875,19511.404296875,18697.193359375,18699.765625,33872388058
2020-12-05,0.0032969999592751265,0.003413999918848276,0.0032679999712854624,0.0033970000222325325,43386583,569.34765625,596.595458984375,563.1066284179688,596.595458984375,13498010566,18698.384765625,19160.44921875,18590.193359375,19154.23046875,27242455064
2020-12-06,0.0033970000222325325,0.003441999899223447,0.003343000076711178,0.003387999953702092,40936574,596.5686645507812,606.7919311523438,584.4117431640625,601.9089965820312,11290893016,19154.1796875,19390.5,18897.89453125,19345.12109375,25293775714
2020-12-07,0.003387999953702092,0.0034000000450760126,0.0033199999015778303,0.0033420000690966845,36923814,601.797119140625,602.9179077148438,585.4286499023438,591.8433837890625,10720480962,19343.12890625,19411.828125,18931.142578125,19191.630859375,26896357742
2020-12-08,0.003343000076711178,0.003360999980941415,0.003137999912723899,0.0031789999920874834,52702701,591.9008178710938,594.7515869140625,552.46923828125,554.8277587890625,14398919320,19191.529296875,19283.478515625,18269.9453125,18321.14453125,31692288756
2020-12-09,0.0031789999920874834,0.0031820000149309635,0.0030159999150782824,0.0031580000650137663,45746722,554.7929077148438,577.2883911132812,532.9984130859375,573.4791259765625,15855915840,18320.884765625,18626.29296875,17935.546875,18553.916015625,34420373071
2020-12-10,0.0031580000650137663,0.0031649998854845762,0.003066000062972307,0.0031049998942762613,33740988,573.5040283203125,574.6001586914062,549.7840576171875,559.6785278320312,11672582040,18553.298828125,18553.298828125,17957.064453125,18264.9921875,25547132265
2020-12-11,0.0031049998942762613,0.003109999932348728,0.0030090000946074724,0.0030789999291300774,41712942,559.67919921875,560.376708984375,537.8116455078125,545.79736328125,11098819124,18263.9296875,18268.453125,17619.533203125,18058.904296875,27919640985
2020-12-12,0.0030789999291300774,0.0031840000301599503,0.003074999898672104,0.003163000103086233,35466155,545.5785522460938,573.3394165039062,545.24560546875,568.5673217773438,8534557897,18051.3203125,18919.55078125,18046.041015625,18803.65625,21752580802
2020-12-13,0.0031640001107007265,0.0032740000169724226,0.0031530000269412994,0.0032560001127421856,37464323,568.60986328125,593.78125,564.5659790039062,589.6632080078125,9070377862,18806.765625,19381.53515625,18734.33203125,19142.3828125,25450468637
2020-12-14,0.0032560001127421856,0.0032790000550448895,0.003198999911546707,0.0032309999223798513,36238516,589.782470703125,590.4929809570312,577.118408203125,586.0111694335938,8125837102,19144.4921875,19305.099609375,19012.708984375,19246.64453125,22473997681
2020-12-15,0.003229999914765358,0.0032500000670552254,0.00317799998447299,0.0032059999648481607,37127782,586.0217895507812,596.2477416992188,580.6287841796875,589.3555908203125,9326645840,19246.919921875,19525.0078125,19079.841796875,19417.076171875,26741982541
2020-12-16,0.0032049999572336674,0.003421999979764223,0.003186000045388937,0.003415999934077263,50989880,589.378662109375,636.6403198242188,582.0391235351562,636.1818237304688,15817248373,19418.818359375,21458.908203125,19298.31640625,21310.59765625,44409011479
2020-12-17,0.003415999934077263,0.004112999886274338,0.003406000090762973,0.0037299999967217445,172736659,636.1541748046875,673.834228515625,628.7493896484375,642.8689575195312,25479532147,21308.3515625,23642.66015625,21234.67578125,22805.162109375,71378606374
2020-12-18,0.0037299999967217445,0.003969999961555004,0.0036180000752210617,0.0038580000400543213,101799430,642.9169921875,662.6990966796875,632.3560791015625,654.8119506835938,15756303983,22806.796875,23238.6015625,22399.8125,23137.9609375,40387896275
2020-12-19,0.0038590000476688147,0.004017999861389399,0.003809999907389283,0.003926999866962433,98447179,654.6242065429688,668.7695922851562,646.6162109375,659.2979125976562,12830893778,23132.865234375,24085.85546875,22826.47265625,23869.83203125,38487546580
2020-12-20,0.003926000092178583,0.00467800023034215,0.0038270000368356705,0.004625000059604645,508066004,659.18505859375,659.9237060546875,625.0144653320312,638.2908325195312,13375855442,23861.765625,24209.66015625,23147.7109375,23477.294921875,37844228422
2020-12-21,0.0046270000748336315,0.0054060001857578754,0.004362999927252531,0.004786999896168709,664160057,638.315185546875,646.8465576171875,600.8360595703125,609.81787109375,14419493621,23474.455078125,24059.982421875,22159.3671875,22803.08203125,45852713981
2020-12-22,0.004784000106155872,0.00484299985691905,0.004370000213384628,0.0045079998672008514,239288785,609.4205322265625,635.0765991210938,589.552001953125,634.8541870117188,14745890080,22794.0390625,23789.90234375,22430.60546875,23783.029296875,44171632681
2020-12-23,0.0045079998672008514,0.004734999965876341,0.003640000009909272,0.003768000053241849,205080908,634.8245849609375,637.122802734375,560.3642578125,583.714599609375,15261413038,23781.974609375,24024.490234375,22802.646484375,23241.345703125,51146161904
2020-12-24,0.003768000053241849,0.00457700015977025,0.003696999978274107,0.004569999873638153,143405580,584.1356201171875,613.815185546875,568.5963745117188,611.607177734375,14317413703,23240.203125,23768.337890625,22777.59765625,23735.94921875,41080759713
2020-12-25,0.004569999873638153,0.004612999968230724,0.004395000170916319,0.0045819999650120735,136819917,611.5545654296875,633.0614013671875,605.4244384765625,626.4107055664062,13520927700,23733.5703125,24710.1015625,23463.673828125,24664.791015625,42068395846
2020-12-26,0.004581000190228224,0.004639999940991402,0.004422999918460846,0.004494000226259232,151728507,626.498046875,650.721435546875,617.402099609375,635.8358154296875,14761125202,24677.015625,26718.0703125,24522.689453125,26437.037109375,48332647295
2020-12-27,0.0044929999858140945,0.0048050000332295895,0.004428999964147806,0.004548000171780586,154526399,635.8871459960938,711.3935546875,628.3349609375,682.642333984375,26093552821,26439.373046875,28288.83984375,25922.76953125,26272.294921875,66479895605
2020-12-28,0.004548000171780586,0.0047160000540316105,0.004523000214248896,0.004592000041157007,99641525,683.205810546875,745.8777465820312,683.205810546875,730.3973388671875,24222565862,26280.822265625,27389.111328125,26207.640625,27084.80859375,49056742893
2020-12-29,0.004592000041157007,0.004608000162988901,0.0042779999785125256,0.004486000165343285,90876497,730.3587036132812,737.952880859375,692.1494140625,731.5201416015625,18710683199,27081.810546875,27370.720703125,25987.298828125,27362.4375,45265946774
2020-12-30,0.004486999940127134,0.00470300018787384,0.004453000146895647,0.004635999910533428,94834499,731.4728393554688,754.30322265625,720.9888916015625,751.6189575195312,17294574210,27360.08984375,28937.740234375,27360.08984375,28840.953125,51287442704
2020-12-31,0.004635999910533428,0.004743000026792288,0.0045529999770224094,0.004681999795138836,85498337,751.6266479492188,754.2994384765625,726.5119018554688,737.8034057617188,13926846861,28841.57421875,29244.876953125,28201.9921875,29001.720703125,46754964848
2021-01-01,0.004681000020354986,0.005685000214725733,0.004614999983459711,0.005685000214725733,228961515,737.7083740234375,749.2018432617188,719.792236328125,730.3675537109375,13652004358,28994.009765625,29600.626953125,28803.5859375,29374.15234375,40730301359
2021-01-02,0.0056859999895095825,0.013698000460863113,0.005584000144153833,0.010614999569952488,3421562680,730.4026489257812,786.7984619140625,718.1094970703125,774.5349731445312,19740771179,29376.455078125,33155.1171875,29091.181640625,32127.267578125,67865420765
2021-01-03,0.010602000169456005,0.013867000117897987,0.009409000165760517,0.009770999662578106,2707003608,774.5118408203125,1006.5650024414062,771.5616455078125,975.5076904296875,45200463368,32129.408203125,34608.55859375,32052.31640625,32782.0234375,78665235202
2021-01-04,0.0097850002348423,0.01142099965363741,0.007877999916672707,0.009766999632120132,1372398979,977.058837890625,1153.189208984375,912.3053588867188,1040.2330322265625,56945985763,32810.94921875,33440.21875,28722.755859375,31971.9140625,81163475344
2021-01-05,0.009766999632120132,0.010219000279903412,0.00897200033068657,0.009920000098645687,687256067,1041.498779296875,1129.3714599609375,986.811279296875,1100.006103515625,41535932781,31977.041015625,34437.58984375,30221.1875,33992.4296875,67547324782
2021-01-06,0.009922999888658524,0.010854000225663185,0.009685000404715538,0.010464999824762344,749915516,1101.0050048828125,1209.4285888671875,1064.2333984375,1207.1121826171875,44699914188,34013.61328125,36879.69921875,33514.03515625,36824.36328125,75289433811
2021-01-07,0.010453999973833561,0.010532000102102757,0.009162000380456448,0.00974200014024973,520644706,1208.078369140625,1282.57958984375,1167.443115234375,1225.6781005859375,40468027280,36833.875,40180.3671875,36491.19140625,39371.04296875,84762141031
2021-01-08,0.009743000380694866,0.010285000316798687,0.008985999971628189,0.009846000000834465,394462164,1225.9678955078125,1273.8275146484375,1076.08154296875,1224.1971435546875,44334826666,39381.765625,41946.73828125,36838.63671875,40797.609375,88107519480
2021-01-09,0.009832999669015408,0.010739999823272228,0.009739999659359455,0.010193999856710434,485842353,1223.740478515625,1303.871826171875,1182.2703857421875,1281.0772705078125,33233105361,40788.640625,41436.3515625,38980.875,40254.546875,61984162837
2021-01-10,0.010192999616265297,0.010866999626159668,0.009177000261843204,0.009859999641776085,458583519,1280.87109375,1347.9261474609375,1194.715576171875,1262.2467041015625,40616938053,40254.21875,41420.19140625,35984.62890625,38356.44140625,79980747690
2021-01-11,0.009858000092208385,0.009858000092208385,0.006769999861717224,0.008834999985992908,637956958,1261.6229248046875,1261.6229248046875,924.922607421875,1090.1453857421875,60733630300,38346.53125,38346.53125,30549.599609375,35566.65625,123320567399
2021-01-12,0.008829999715089798,0.009145000018179417,0.007903999648988247,0.008062999695539474,333308457,1088.5267333984375,1149.240234375,1012.76416015625,1043.4345703125,37494601692,35516.359375,36568.52734375,32697.9765625,33922.9609375,74773277909
2021-01-13,0.008062000386416912,0.008646000176668167,0.007786999922245741,0.008616000413894653,240079033,1043.740966796875,1134.3385009765625,994.549072265625,1130.7393798828125,30109792795,33915.12109375,37599.9609375,32584.66796875,37316.359375,69364315979
2021-01-14,0.00861900020390749,0.010029999539256096,0.008348999544978142,0.009397000074386597,428369039,1130.231201171875,1244.1630859375,1093.060791015625,1218.4530029296875,33410915929,37325.109375,39966.40625,36868.5625,39187.328125,63615990033
2021-01-15,0.00938900001347065,0.009796000085771084,0.008460000157356262,0.009368999861180782,398965925,1221.877197265625,1250.505859375,1090.7210693359375,1171.8345947265625,35972039310,39156.70703125,39577.7109375,34659.58984375,36825.3671875,67760757881
2021-01-16,0.009367000311613083,0.009530999697744846,0.009139999747276306,0.009265000000596046,258630480,1171.443115234375,1290.0535888671875,1157.623779296875,1233.53759765625,32319240157,36821.6484375,37864.3671875,35633.5546875,36178.140625,57706187875
2021-01-17,0.009263000451028347,0.009367000311613083,0.008840999566018581,0.009066999889910221,254487989,1233.453369140625,1265.6446533203125,1174.3885498046875,1230.1722412109375,29258032819,36163.6484375,36722.3515625,34069.3203125,35791.27734375,52359854336
2021-01-18,0.009069999679923058,0.00929499976336956,0.008980999700725079,0.009170999750494957,205025648,1230.313232421875,1259.4500732421875,1187.31103515625,1257.279541015625,25817455560,35792.23828125,37299.28515625,34883.84375,36630.07421875,49511702429
2021-01-19,0.009171999990940094,0.009612999856472015,0.009019999764859676,0.009097999893128872,249242632,1257.4345703125,1432.300048828125,1254.52294921875,1377.2958984375,47195935190,36642.234375,37755.890625,36069.8046875,36069.8046875,57244195486
2021-01-20,0.009096000343561172,0.009153000079095364,0.008528999984264374,0.009060000069439411,220205442,1375.2484130859375,1405.744140625,1243.2999267578125,1382.2740478515625,46784030909,36050.11328125,36378.328125,33570.4765625,35547.75,66834573161
2021-01-21,0.00906199961900711,0.009088999591767788,0.008061000145971775,0.008166000247001648,215419839,1382.6844482421875,1382.6844482421875,1098.4761962890625,1121.5709228515625,45932464754,35549.3984375,35552.6796875,30250.75,30825.69921875,75643067688
2021-01-22,0.008165000006556511,0.008768999949097633,0.007654000073671341,0.008523999713361263,185490003,1118.8890380859375,1271.6876220703125,1046.5965576171875,1236.51220703125,43918338506,30817.625,33811.8515625,28953.373046875,33005.76171875,77207272511
2021-01-23,0.00851999968290329,0.008808000013232231,0.00838799960911274,0.008578999899327755,154393737,1235.2679443359375,1272.151123046875,1200.893310546875,1230.9906005859375,27253895441,32985.7578125,33360.9765625,31493.16015625,32067.642578125,48354737975
2021-01-24,0.008577999658882618,0.008950999937951565,0.008515999652445316,0.008727000094950199,162191977,1231.2105712890625,1395.111328125,1225.2740478515625,1391.609375,36418163554,32064.376953125,32944.0078125,31106.685546875,32289.37890625,48643830599
2021-01-25,0.008727000094950199,0.008879000321030617,0.008275999687612057,0.008383000269532204,180820875,1390.639892578125,1467.784912109375,1304.9739990234375,1324.414794921875,43565777745,32285.798828125,34802.7421875,32087.787109375,32366.392578125,59897054838
2021-01-26,0.008382000029087067,0.008456000126898289,0.008022000081837177,0.008255000226199627,161173749,1323.74169921875,1376.0850830078125,1253.34033203125,1357.05810546875,41572917750,32358.61328125,32794.55078125,31030.265625,32569.849609375,60255421470
2021-01-27,0.008255000226199627,0.0082590002566576,0.007294000126421452,0.007482000160962343,204797186,1358.3333740234375,1368.0740966796875,1215.311279296875,1253.1871337890625,39394416990,32564.029296875,32564.029296875,29367.138671875,30432.546875,62576762015
2021-01-28,0.007480999920517206,0.013825999572873116,0.007350999861955643,0.012555000372231007,2125005503,1251.27978515625,1321.613037109375,1226.1739501953125,1298.101806640625,39790481941,30441.041015625,31891.30078125,30023.20703125,31649.60546875,78948162368
2021-01-29,0.043733999133110046,0.07797300070524216,0.03234099969267845,0.047162000089883804,25403310432,1369.0867919921875,1428.981201171875,1292.2401123046875,1382.5228271484375,53611955259,34318.671875,38406.26171875,32064.814453125,34316.38671875,117894572511
2021-01-30,0.04680300131440163,0.049901001155376434,0.022487999871373177,0.028176000341773033,8735576553,1382.23193359375,1402.3997802734375,1328.529052734375,1376.115478515625,30616574234,34295.93359375,34834.70703125,32940.1875,34269.5234375,65141828798
2021-01-31,0.02819100022315979,0.04528899863362312,0.027101999148726463,0.037195999175310135,8548997882,1376.8236083984375,1378.916015625,1288.5015869140625,1314.9862060546875,25198853581,34270.87890625,34288.33203125,32270.17578125,33114.359375,52754542671
2021-02-01,0.037053998559713364,0.04324999824166298,0.03336700052022934,0.03487500175833702,6319224026,1314.855224609375,1373.8458251953125,1274.3577880859375,1369.04052734375,29210670920,33114.578125,34638.21484375,32384.228515625,33537.17578125,61400400660
2021-02-02,0.03491000086069107,0.034926000982522964,0.029194999486207962,0.03152000159025192,3090896595,1369.505126953125,1542.990966796875,1362.771240234375,1515.1937255859375,45437142801,33533.19921875,35896.8828125,33489.21875,35510.2890625,63088585433
2021-02-03,0.03149300068616867,0.03910500183701515,0.03114599920809269,0.03711999952793121,3146856788,1514.7696533203125,1660.9095458984375,1510.01025390625,1660.9095458984375,41874566399,35510.8203125,37480.1875,35443.984375,37472.08984375,61166818159
2021-02-04,0.03722599893808365,0.05786899849772453,0.035944998264312744,0.05328899994492531,13040837601,1661.170166015625,1689.1866455078125,1561.853515625,1594.7626953125,44396871836,37475.10546875,38592.17578125,36317.5,36926.06640625,68838074392
2021-02-05,0.053043000400066376,0.0537399984896183,0.043540000915527344,0.04693499952554703,6136160058,1594.7933349609375,1756.510986328125,1594.7933349609375,1718.65087890625,40108628454,36931.546875,38225.90625,36658.76171875,38144.30859375,58598066402
2021-02-06,0.04693099856376648,0.05830800160765648,0.04490400105714798,0.05759499967098236,5946101275,1717.7974853515625,1738.314453125,1649.0687255859375,1677.8468017578125,39873420648,38138.38671875,40846.546875,38138.38671875,39266.01171875,71326033653
2021-02-07,0.05750200152397156,0.08435700088739395,0.054239001125097275,0.07878199964761734,14261024073,1677.605712890625,1690.03662109375,1501.750244140625,1614.227783203125,39889440151,39250.19140625,39621.8359375,37446.15234375,38903.44140625,65500641143
2021-02-08,0.07835199683904648,0.08494500070810318,0.06470199674367905,0.07882499694824219,12844375210,1613.6422119140625,1770.5908203125,1571.5799560546875,1746.6168212890625,48012285956,38886.828125,46203.9296875,38076.32421875,46196.46484375,101467222687
2021-02-09,0.07877299934625626,0.08312799781560898,0.06562100350856781,0.07006999850273132,7348840814,1746.9261474609375,1815.963623046875,1711.62060546875,1768.0350341796875,44180727529,46184.9921875,48003.72265625,45166.9609375,46481.10546875,91809846886
2021-02-10,0.0701109990477562,0.0810910016298294,0.06852500140666962,0.07289600372314453,6785088422,1768.039794921875,1826.69677734375,1686.5423583984375,1744.243408203125,41916084617,46469.76171875,47145.56640625,43881.15234375,44918.18359375,87301089896
2021-02-11,0.072843998670578,0.07430099695920944,0.06829000264406204,0.0696759968996048,3818556739,1743.7142333984375,1806.5390625,1708.67919921875,1783.7979736328125,36021495262,44898.7109375,48463.46875,44187.76171875,47909.33203125,81388911810
2021-02-12,0.06965000182390213,0.07260999828577042,0.061445001512765884,0.07006900012493134,4190843784,1783.4891357421875,1861.35693359375,1744.1689453125,1843.5325927734375,37905036865,47877.03515625,48745.734375,46424.9765625,47504.8515625,76555041196
2021-02-13,0.0700249969959259,0.07164599746465683,0.0661349967122078,0.06644999980926514,2618049766,1843.98681640625,1871.603515625,1770.612060546875,1814.10986328125,35359490535,47491.203125,48047.74609375,46392.28125,47105.515625,70250456155
2021-02-14,0.06644800305366516,0.06644800305366516,0.05672299861907959,0.06253699958324432,3984667628,1814.372314453125,1848.154052734375,1789.9141845703125,1805.0841064453125,31439114900,47114.5078125,49487.640625,47114.5078125,48717.2890625,71248675228
2021-02-15,0.06256800144910812,0.06392399966716766,0.04854699969291687,0.05659100040793419,4944804938,1804.6767578125,1833.83056640625,1683.9066162109375,1779.791015625,38955610883,48696.53515625,48875.5703125,46347.4765625,47945.05859375,77069903166
2021-02-16,0.056487999856472015,0.05966800078749657,0.0509830005466938,0.05352000147104263,3409478696,1778.945556640625,1824.5186767578125,1729.6419677734375,1781.0675048828125,34269369268,47944.45703125,50341.1015625,47201.3046875,49199.87109375,77049582886
2021-02-17,0.05352199822664261,0.054983001202344894,0.048034001141786575,0.049375999718904495,2976148723,1781.35009765625,1853.6676025390625,1736.705810546875,1848.458251953125,35955412703,49207.27734375,52533.9140625,49072.37890625,52149.0078125,80820545404
2021-02-18,0.04936299845576286,0.061799000948667526,0.04898900166153908,0.0595409981906414,4551943638,1848.206298828125,1949.9034423828125,1848.206298828125,1937.44921875,28255902969,52140.97265625,52474.10546875,51015.765625,51679.796875,52054723579
2021-02-19,0.05943400040268898,0.05949699878692627,0.054315000772476196,0.055139001458883286,2949251418,1938.85986328125,1969.5469970703125,1896.6844482421875,1960.164794921875,26268814253,51675.98046875,56113.65234375,50937.27734375,55888.1328125,63495496918
2021-02-20,0.055132001638412476,0.06028600037097931,0.051628001034259796,0.05438400059938431,3175468554,1959.9029541015625,2036.2864990234375,1830.531494140625,1919.5340576171875,34696091102,55887.3359375,57505.2265625,54626.55859375,56099.51953125,68145460026
2021-02-21,0.0543689988553524,0.058428000658750534,0.05355599895119667,0.055980000644922256,2450293068,1918.673095703125,1974.2596435546875,1890.3681640625,1935.60107421875,23626547717,56068.56640625,58330.5703125,55672.609375,57539.9453125,51897585191
